"city","lat","lon","Year","Month","T2M_Mean","PRCP_Total_mm"
"Diyarbakir",37.9144,40.2306,2016,11,8.07,NA
"Diyarbakir",37.9144,40.2306,2016,12,NA,102.61
"Diyarbakir",37.9144,40.2306,2016,12,-1.05,NA
"Diyarbakir",37.9144,40.2306,2017,1,NA,28.21
"Diyarbakir",37.9144,40.2306,2017,1,-0.27,NA
"Diyarbakir",37.9144,40.2306,2017,2,NA,5.6
"Diyarbakir",37.9144,40.2306,2017,2,1.2,NA
"Diyarbakir",37.9144,40.2306,2017,3,NA,84.94
"Diyarbakir",37.9144,40.2306,2017,3,8.05,NA
"Diyarbakir",37.9144,40.2306,2017,4,NA,79.5
"Diyarbakir",37.9144,40.2306,2017,4,12.03,NA
"Diyarbakir",37.9144,40.2306,2017,5,NA,34.41
"Diyarbakir",37.9144,40.2306,2017,5,18.47,NA
"Diyarbakir",37.9144,40.2306,2017,6,NA,2.4
"Diyarbakir",37.9144,40.2306,2017,6,26.17,NA
"Diyarbakir",37.9144,40.2306,2017,7,NA,0
"Diyarbakir",37.9144,40.2306,2017,7,32.06,NA
"Diyarbakir",37.9144,40.2306,2017,8,NA,0.31
"Diyarbakir",37.9144,40.2306,2017,8,31.2,NA
"Diyarbakir",37.9144,40.2306,2017,9,NA,0.3
"Diyarbakir",37.9144,40.2306,2017,9,27.17,NA
"Diyarbakir",37.9144,40.2306,2017,10,NA,24.8
"Diyarbakir",37.9144,40.2306,2017,10,16.69,NA
"Diyarbakir",37.9144,40.2306,2017,11,NA,25.5
"Diyarbakir",37.9144,40.2306,2017,11,9.11,NA
"Diyarbakir",37.9144,40.2306,2017,12,NA,24.49
"Diyarbakir",37.9144,40.2306,2017,12,5.63,NA
"Diyarbakir",37.9144,40.2306,2018,1,NA,90.52
"Diyarbakir",37.9144,40.2306,2018,1,2.8,NA
"Diyarbakir",37.9144,40.2306,2018,2,NA,79.24
"Diyarbakir",37.9144,40.2306,2018,2,6.33,NA
"Diyarbakir",37.9144,40.2306,2018,3,NA,22.94
"Diyarbakir",37.9144,40.2306,2018,3,10.72,NA
"Diyarbakir",37.9144,40.2306,2018,4,NA,38.1
"Diyarbakir",37.9144,40.2306,2018,4,15.49,NA
"Diyarbakir",37.9144,40.2306,2018,5,NA,105.09
"Diyarbakir",37.9144,40.2306,2018,5,19.48,NA
"Diyarbakir",37.9144,40.2306,2018,6,NA,16.2
"Diyarbakir",37.9144,40.2306,2018,6,25.86,NA
"Diyarbakir",37.9144,40.2306,2018,7,NA,0.93
"Diyarbakir",37.9144,40.2306,2018,7,31.21,NA
"Diyarbakir",37.9144,40.2306,2018,8,NA,0.31
"Diyarbakir",37.9144,40.2306,2018,8,31.18,NA
"Diyarbakir",37.9144,40.2306,2018,9,NA,5.4
"Diyarbakir",37.9144,40.2306,2018,9,26.48,NA
"Diyarbakir",37.9144,40.2306,2018,10,NA,70.68
"Diyarbakir",37.9144,40.2306,2018,10,18.61,NA
"Diyarbakir",37.9144,40.2306,2018,11,NA,92.4
"Diyarbakir",37.9144,40.2306,2018,11,9.36,NA
"Diyarbakir",37.9144,40.2306,2018,12,NA,181.35
"Diyarbakir",37.9144,40.2306,2018,12,4.23,NA
"Diyarbakir",37.9144,40.2306,2019,1,NA,86.18
"Diyarbakir",37.9144,40.2306,2019,1,-0.1,NA
"Diyarbakir",37.9144,40.2306,2019,2,NA,74.76
"Diyarbakir",37.9144,40.2306,2019,2,2.88,NA
"Diyarbakir",37.9144,40.2306,2019,3,NA,121.83
"Diyarbakir",37.9144,40.2306,2019,3,6.4,NA
"Diyarbakir",37.9144,40.2306,2019,4,NA,136.8
"Diyarbakir",37.9144,40.2306,2019,4,10.75,NA
"Diyarbakir",37.9144,40.2306,2019,5,NA,36.89
"Diyarbakir",37.9144,40.2306,2019,5,18.78,NA
"Diyarbakir",37.9144,40.2306,2019,6,NA,3.6
"Diyarbakir",37.9144,40.2306,2019,6,26.73,NA
"Diyarbakir",37.9144,40.2306,2019,7,NA,0
"Diyarbakir",37.9144,40.2306,2019,7,29.81,NA
"Diyarbakir",37.9144,40.2306,2019,8,NA,2.48
"Diyarbakir",37.9144,40.2306,2019,8,30.97,NA
"Diyarbakir",37.9144,40.2306,2019,9,NA,0.3
"Diyarbakir",37.9144,40.2306,2019,9,25.05,NA
"Diyarbakir",37.9144,40.2306,2019,10,NA,38.13
"Diyarbakir",37.9144,40.2306,2019,10,19.61,NA
"Diyarbakir",37.9144,40.2306,2019,11,NA,17.7
"Diyarbakir",37.9144,40.2306,2019,11,9.86,NA
"Diyarbakir",37.9144,40.2306,2019,12,NA,151.28
"Diyarbakir",37.9144,40.2306,2019,12,4.36,NA
"Diyarbakir",37.9144,40.2306,2020,1,NA,85.87
"Diyarbakir",37.9144,40.2306,2020,1,1.19,NA
"Diyarbakir",37.9144,40.2306,2020,2,NA,66.7
"Diyarbakir",37.9144,40.2306,2020,2,1.32,NA
"Diyarbakir",37.9144,40.2306,2020,3,NA,146.94
"Diyarbakir",37.9144,40.2306,2020,3,9.14,NA
"Diyarbakir",37.9144,40.2306,2020,4,NA,91.5
"Diyarbakir",37.9144,40.2306,2020,4,11.94,NA
"Diyarbakir",37.9144,40.2306,2020,5,NA,63.55
"Diyarbakir",37.9144,40.2306,2020,5,17.5,NA
"Diyarbakir",37.9144,40.2306,2020,6,NA,1.8
"Diyarbakir",37.9144,40.2306,2020,6,24.7,NA
"Diyarbakir",37.9144,40.2306,2020,7,NA,1.86
"Diyarbakir",37.9144,40.2306,2020,7,31.66,NA
"Diyarbakir",37.9144,40.2306,2020,8,NA,0
"Diyarbakir",37.9144,40.2306,2020,8,29.95,NA
"Diyarbakir",37.9144,40.2306,2020,9,NA,0.3
"Diyarbakir",37.9144,40.2306,2020,9,28.13,NA
"Diyarbakir",37.9144,40.2306,2020,10,NA,0.62
"Diyarbakir",37.9144,40.2306,2020,10,20.82,NA
"Diyarbakir",37.9144,40.2306,2020,11,NA,52.5
"Diyarbakir",37.9144,40.2306,2020,11,9.73,NA
"Diyarbakir",37.9144,40.2306,2020,12,NA,36.27
"Diyarbakir",37.9144,40.2306,2020,12,4.01,NA
"Diyarbakir",37.9144,40.2306,2021,1,NA,70.37
"Diyarbakir",37.9144,40.2306,2021,1,2.36,NA
"Diyarbakir",37.9144,40.2306,2021,2,NA,21.56
"Diyarbakir",37.9144,40.2306,2021,2,4.83,NA
"Diyarbakir",37.9144,40.2306,2021,3,NA,56.11
"Diyarbakir",37.9144,40.2306,2021,3,7.2,NA
"Diyarbakir",37.9144,40.2306,2021,4,NA,7.2
"Diyarbakir",37.9144,40.2306,2021,4,15.45,NA
"Diyarbakir",37.9144,40.2306,2021,5,NA,2.79
"Diyarbakir",37.9144,40.2306,2021,5,23.18,NA
"Diyarbakir",37.9144,40.2306,2021,6,NA,0.3
"Diyarbakir",37.9144,40.2306,2021,6,27.12,NA
"Diyarbakir",37.9144,40.2306,2021,7,NA,0.31
"Diyarbakir",37.9144,40.2306,2021,7,32.12,NA
"Diyarbakir",37.9144,40.2306,2021,8,NA,3.72
"Diyarbakir",37.9144,40.2306,2021,8,31.37,NA
"Diyarbakir",37.9144,40.2306,2021,9,NA,2.4
"Diyarbakir",37.9144,40.2306,2021,9,24.56,NA
"Diyarbakir",37.9144,40.2306,2021,10,NA,27.59
"Diyarbakir",37.9144,40.2306,2021,10,17.95,NA
"Diyarbakir",37.9144,40.2306,2021,11,NA,24
"Diyarbakir",37.9144,40.2306,2021,11,11.13,NA
"Diyarbakir",37.9144,40.2306,2021,12,NA,30.38
"Diyarbakir",37.9144,40.2306,2021,12,3.52,NA
"Diyarbakir",37.9144,40.2306,2022,1,NA,66.03
"Diyarbakir",37.9144,40.2306,2022,1,-0.86,NA
"Diyarbakir",37.9144,40.2306,2022,2,NA,34.72
"Diyarbakir",37.9144,40.2306,2022,2,4.72,NA
"Diyarbakir",37.9144,40.2306,2022,3,NA,102.3
"Diyarbakir",37.9144,40.2306,2022,3,4.09,NA
"Diyarbakir",37.9144,40.2306,2022,4,NA,22.2
"Diyarbakir",37.9144,40.2306,2022,4,14.89,NA
"Diyarbakir",37.9144,40.2306,2022,5,NA,75.33
"Diyarbakir",37.9144,40.2306,2022,5,17.69,NA
"Diyarbakir",37.9144,40.2306,2022,6,NA,9
"Diyarbakir",37.9144,40.2306,2022,6,26.73,NA
"Diyarbakir",37.9144,40.2306,2022,7,NA,0
"Diyarbakir",37.9144,40.2306,2022,7,30.95,NA
"Diyarbakir",37.9144,40.2306,2022,8,NA,0
"Diyarbakir",37.9144,40.2306,2022,8,31.99,NA
"Diyarbakir",37.9144,40.2306,2022,9,NA,1.2
"Diyarbakir",37.9144,40.2306,2022,9,26.66,NA
"Diyarbakir",37.9144,40.2306,2022,10,NA,16.12
"Diyarbakir",37.9144,40.2306,2022,10,19.46,NA
"Diyarbakir",37.9144,40.2306,2022,11,NA,81.3
"Diyarbakir",37.9144,40.2306,2022,11,10.42,NA
"Diyarbakir",37.9144,40.2306,2022,12,NA,8.99
"Diyarbakir",37.9144,40.2306,2022,12,5.88,NA
"Diyarbakir",37.9144,40.2306,2023,1,NA,35.65
"Diyarbakir",37.9144,40.2306,2023,1,2.83,NA
"Diyarbakir",37.9144,40.2306,2023,2,NA,60.76
"Diyarbakir",37.9144,40.2306,2023,2,0.6,NA
"Diyarbakir",37.9144,40.2306,2023,3,NA,140.43
"Diyarbakir",37.9144,40.2306,2023,3,9.94,NA
"Diyarbakir",37.9144,40.2306,2023,4,NA,71.7
"Diyarbakir",37.9144,40.2306,2023,4,12.48,NA
"Diyarbakir",37.9144,40.2306,2023,5,NA,37.2
"Diyarbakir",37.9144,40.2306,2023,5,18.12,NA
"Diyarbakir",37.9144,40.2306,2023,6,NA,5.1
"Diyarbakir",37.9144,40.2306,2023,6,25.6,NA
"Diyarbakir",37.9144,40.2306,2023,7,NA,2.79
"Diyarbakir",37.9144,40.2306,2023,7,31.22,NA
"Diyarbakir",37.9144,40.2306,2023,8,NA,2.48
"Diyarbakir",37.9144,40.2306,2023,8,32.58,NA
"Diyarbakir",37.9144,40.2306,2023,9,NA,9.9
"Diyarbakir",37.9144,40.2306,2023,9,26.81,NA
"Diyarbakir",37.9144,40.2306,2023,10,NA,20.77
"Diyarbakir",37.9144,40.2306,2023,10,18.91,NA
"Diyarbakir",37.9144,40.2306,2023,11,NA,116.7
"Diyarbakir",37.9144,40.2306,2023,11,11.31,NA
"Diyarbakir",37.9144,40.2306,2023,12,NA,78.43
"Diyarbakir",37.9144,40.2306,2023,12,6.06,NA
"Diyarbakir",37.9144,40.2306,2024,1,NA,88.35
"Diyarbakir",37.9144,40.2306,2024,1,3.55,NA
"Diyarbakir",37.9144,40.2306,2024,2,NA,53.94
"Diyarbakir",37.9144,40.2306,2024,2,5.29,NA
"Diyarbakir",37.9144,40.2306,2024,3,NA,108.81
"Diyarbakir",37.9144,40.2306,2024,3,7.7,NA
"Diyarbakir",37.9144,40.2306,2024,4,NA,41.4
"Diyarbakir",37.9144,40.2306,2024,4,17.27,NA
"Diyarbakir",37.9144,40.2306,2024,5,NA,44.02
"Diyarbakir",37.9144,40.2306,2024,5,18.62,NA
"Diyarbakir",37.9144,40.2306,2024,6,NA,1.2
"Diyarbakir",37.9144,40.2306,2024,6,29.19,NA
"Diyarbakir",37.9144,40.2306,2024,7,NA,7.75
"Diyarbakir",37.9144,40.2306,2024,7,32.15,NA
"Diyarbakir",37.9144,40.2306,2024,8,NA,0.62
"Diyarbakir",37.9144,40.2306,2024,8,32.28,NA
"Diyarbakir",37.9144,40.2306,2024,9,NA,19.8
"Diyarbakir",37.9144,40.2306,2024,9,26.18,NA
"Diyarbakir",37.9144,40.2306,2024,10,NA,6.82
"Diyarbakir",37.9144,40.2306,2024,10,17.87,NA
"Diyarbakir",37.9144,40.2306,2024,11,NA,47.4
"Diyarbakir",37.9144,40.2306,2024,11,8.99,NA
"Diyarbakir",37.9144,40.2306,2024,12,NA,45.57
"Diyarbakir",37.9144,40.2306,2024,12,3.67,NA
"Diyarbakir",37.9144,40.2306,2025,1,NA,4.03
"Diyarbakir",37.9144,40.2306,2025,1,3.24,NA
"Diyarbakir",37.9144,40.2306,2025,2,NA,52.64
"Diyarbakir",37.9144,40.2306,2025,2,2,NA
"Diyarbakir",37.9144,40.2306,2025,3,NA,53.32
"Diyarbakir",37.9144,40.2306,2025,3,10.92,NA
"Diyarbakir",37.9144,40.2306,2025,4,NA,53.4
"Diyarbakir",37.9144,40.2306,2025,4,13.68,NA
"Diyarbakir",37.9144,40.2306,2025,5,NA,44.64
"Diyarbakir",37.9144,40.2306,2025,5,21.1,NA
"Diyarbakir",37.9144,40.2306,2025,6,NA,1.2
"Diyarbakir",37.9144,40.2306,2025,6,27.34,NA
"Diyarbakir",37.9144,40.2306,2025,7,NA,0.62
"Diyarbakir",37.9144,40.2306,2025,7,32.67,NA
"Diyarbakir",37.9144,40.2306,2025,8,NA,0
"Diyarbakir",37.9144,40.2306,2025,8,32.02,NA
"Diyarbakir",37.9144,40.2306,2025,9,NA,0.9
"Diyarbakir",37.9144,40.2306,2025,9,25.53,NA
"Diyarbakir",37.9144,40.2306,2025,10,NA,30.38
"Diyarbakir",37.9144,40.2306,2025,10,18.01,NA
"Diyarbakir",37.9144,40.2306,2025,11,NA,35.4
"Diyarbakir",37.9144,40.2306,2025,11,11.78,NA
"Diyarbakir",37.9144,40.2306,2025,12,NA,90.83
"Diyarbakir",37.9144,40.2306,2025,12,4.68,NA
"Gaziantep",37.0662,37.3833,1981,1,NA,173.91
"Gaziantep",37.0662,37.3833,1981,1,3.25,NA
"Gaziantep",37.0662,37.3833,1981,2,NA,45.36
"Gaziantep",37.0662,37.3833,1981,2,4.66,NA
"Gaziantep",37.0662,37.3833,1981,3,NA,43.71
"Gaziantep",37.0662,37.3833,1981,3,9.14,NA
"Gaziantep",37.0662,37.3833,1981,4,NA,35.1
"Gaziantep",37.0662,37.3833,1981,4,12.23,NA
"Gaziantep",37.0662,37.3833,1981,5,NA,26.35
"Gaziantep",37.0662,37.3833,1981,5,16.12,NA
"Gaziantep",37.0662,37.3833,1981,6,NA,19.8
"Gaziantep",37.0662,37.3833,1981,6,23.84,NA
"Gaziantep",37.0662,37.3833,1981,7,NA,0.93
"Gaziantep",37.0662,37.3833,1981,7,28.84,NA
"Gaziantep",37.0662,37.3833,1981,8,NA,0
"Gaziantep",37.0662,37.3833,1981,8,27.99,NA
"Gaziantep",37.0662,37.3833,1981,9,NA,0.6
"Gaziantep",37.0662,37.3833,1981,9,24.65,NA
"Gaziantep",37.0662,37.3833,1981,10,NA,13.64
"Gaziantep",37.0662,37.3833,1981,10,18.91,NA
"Gaziantep",37.0662,37.3833,1981,11,NA,55.2
"Gaziantep",37.0662,37.3833,1981,11,7.23,NA
"Gaziantep",37.0662,37.3833,1981,12,NA,48.05
"Gaziantep",37.0662,37.3833,1981,12,6.55,NA
"Gaziantep",37.0662,37.3833,1982,1,NA,52.39
"Gaziantep",37.0662,37.3833,1982,1,3.03,NA
"Gaziantep",37.0662,37.3833,1982,2,NA,44.8
"Gaziantep",37.0662,37.3833,1982,2,2.03,NA
"Gaziantep",37.0662,37.3833,1982,3,NA,27.59
"Gaziantep",37.0662,37.3833,1982,3,6.15,NA
"Gaziantep",37.0662,37.3833,1982,4,NA,24.9
"Gaziantep",37.0662,37.3833,1982,4,13.73,NA
"Gaziantep",37.0662,37.3833,1982,5,NA,74.4
"Gaziantep",37.0662,37.3833,1982,5,17.89,NA
"Gaziantep",37.0662,37.3833,1982,6,NA,5.7
"Gaziantep",37.0662,37.3833,1982,6,23.33,NA
"Gaziantep",37.0662,37.3833,1982,7,NA,2.17
"Gaziantep",37.0662,37.3833,1982,7,26.24,NA
"Gaziantep",37.0662,37.3833,1982,8,NA,0.62
"Gaziantep",37.0662,37.3833,1982,8,26.92,NA
"Gaziantep",37.0662,37.3833,1982,9,NA,4.8
"Gaziantep",37.0662,37.3833,1982,9,24.27,NA
"Gaziantep",37.0662,37.3833,1982,10,NA,27.28
"Gaziantep",37.0662,37.3833,1982,10,16.39,NA
"Gaziantep",37.0662,37.3833,1982,11,NA,27
"Gaziantep",37.0662,37.3833,1982,11,7.5,NA
"Gaziantep",37.0662,37.3833,1982,12,NA,43.09
"Gaziantep",37.0662,37.3833,1982,12,3.57,NA
"Gaziantep",37.0662,37.3833,1983,1,NA,58.9
"Gaziantep",37.0662,37.3833,1983,1,0.48,NA
"Gaziantep",37.0662,37.3833,1983,2,NA,79.24
"Gaziantep",37.0662,37.3833,1983,2,2.71,NA
"Gaziantep",37.0662,37.3833,1983,3,NA,57.04
"Gaziantep",37.0662,37.3833,1983,3,7.3,NA
"Gaziantep",37.0662,37.3833,1983,4,NA,64.2
"Gaziantep",37.0662,37.3833,1983,4,12.3,NA
"Gaziantep",37.0662,37.3833,1983,5,NA,46.81
"Gaziantep",37.0662,37.3833,1983,5,18.38,NA
"Gaziantep",37.0662,37.3833,1983,6,NA,8.4
"Gaziantep",37.0662,37.3833,1983,6,22.44,NA
"Gaziantep",37.0662,37.3833,1983,7,NA,0
"Gaziantep",37.0662,37.3833,1983,7,26.98,NA
"Gaziantep",37.0662,37.3833,1983,8,NA,0
"Gaziantep",37.0662,37.3833,1983,8,26.09,NA
"Gaziantep",37.0662,37.3833,1983,9,NA,0.9
"Gaziantep",37.0662,37.3833,1983,9,23.56,NA
"Gaziantep",37.0662,37.3833,1983,10,NA,13.95
"Gaziantep",37.0662,37.3833,1983,10,16.45,NA
"Gaziantep",37.0662,37.3833,1983,11,NA,82.8
"Gaziantep",37.0662,37.3833,1983,11,11.21,NA
"Gaziantep",37.0662,37.3833,1983,12,NA,40.92
"Gaziantep",37.0662,37.3833,1983,12,5.19,NA
"Gaziantep",37.0662,37.3833,1984,1,NA,79.36
"Gaziantep",37.0662,37.3833,1984,1,4.71,NA
"Gaziantep",37.0662,37.3833,1984,2,NA,41.76
"Gaziantep",37.0662,37.3833,1984,2,5.57,NA
"Gaziantep",37.0662,37.3833,1984,3,NA,79.98
"Gaziantep",37.0662,37.3833,1984,3,8.59,NA
"Gaziantep",37.0662,37.3833,1984,4,NA,60.6
"Gaziantep",37.0662,37.3833,1984,4,11.79,NA
"Gaziantep",37.0662,37.3833,1984,5,NA,5.27
"Gaziantep",37.0662,37.3833,1984,5,18.85,NA
"Gaziantep",37.0662,37.3833,1984,6,NA,7.2
"Gaziantep",37.0662,37.3833,1984,6,24.13,NA
"Gaziantep",37.0662,37.3833,1984,7,NA,0.31
"Gaziantep",37.0662,37.3833,1984,7,28.04,NA
"Gaziantep",37.0662,37.3833,1984,8,NA,0.93
"Gaziantep",37.0662,37.3833,1984,8,25.3,NA
"Gaziantep",37.0662,37.3833,1984,9,NA,0
"Gaziantep",37.0662,37.3833,1984,9,24.36,NA
"Gaziantep",37.0662,37.3833,1984,10,NA,9.92
"Gaziantep",37.0662,37.3833,1984,10,17.95,NA
"Gaziantep",37.0662,37.3833,1984,11,NA,113.4
"Gaziantep",37.0662,37.3833,1984,11,9.22,NA
"Gaziantep",37.0662,37.3833,1984,12,NA,39.06
"Gaziantep",37.0662,37.3833,1984,12,2.13,NA
"Gaziantep",37.0662,37.3833,1985,1,NA,77.5
"Gaziantep",37.0662,37.3833,1985,1,4.04,NA
"Gaziantep",37.0662,37.3833,1985,2,NA,57.68
"Gaziantep",37.0662,37.3833,1985,2,1.75,NA
"Gaziantep",37.0662,37.3833,1985,3,NA,53.63
"Gaziantep",37.0662,37.3833,1985,3,6.49,NA
"Gaziantep",37.0662,37.3833,1985,4,NA,36.9
"Gaziantep",37.0662,37.3833,1985,4,13.51,NA
"Gaziantep",37.0662,37.3833,1985,5,NA,15.19
"Gaziantep",37.0662,37.3833,1985,5,19.98,NA
"Gaziantep",37.0662,37.3833,1985,6,NA,1.5
"Gaziantep",37.0662,37.3833,1985,6,24.44,NA
"Gaziantep",37.0662,37.3833,1985,7,NA,0.62
"Gaziantep",37.0662,37.3833,1985,7,26.79,NA
"Gaziantep",37.0662,37.3833,1985,8,NA,0
"Gaziantep",37.0662,37.3833,1985,8,29.24,NA
"Gaziantep",37.0662,37.3833,1985,9,NA,1.5
"Gaziantep",37.0662,37.3833,1985,9,23.71,NA
"Gaziantep",37.0662,37.3833,1985,10,NA,46.5
"Gaziantep",37.0662,37.3833,1985,10,15.38,NA
"Gaziantep",37.0662,37.3833,1985,11,NA,43.8
"Gaziantep",37.0662,37.3833,1985,11,12.01,NA
"Gaziantep",37.0662,37.3833,1985,12,NA,54.25
"Gaziantep",37.0662,37.3833,1985,12,4.34,NA
"Gaziantep",37.0662,37.3833,1986,1,NA,74.71
"Gaziantep",37.0662,37.3833,1986,1,3.33,NA
"Gaziantep",37.0662,37.3833,1986,2,NA,89.6
"Gaziantep",37.0662,37.3833,1986,2,5.27,NA
"Gaziantep",37.0662,37.3833,1986,3,NA,13.95
"Gaziantep",37.0662,37.3833,1986,3,8.93,NA
"Gaziantep",37.0662,37.3833,1986,4,NA,30.9
"Gaziantep",37.0662,37.3833,1986,4,15,NA
"Gaziantep",37.0662,37.3833,1986,5,NA,39.06
"Gaziantep",37.0662,37.3833,1986,5,15.8,NA
"Gaziantep",37.0662,37.3833,1986,6,NA,15.6
"Gaziantep",37.0662,37.3833,1986,6,23.11,NA
"Gaziantep",37.0662,37.3833,1986,7,NA,0
"Gaziantep",37.0662,37.3833,1986,7,28.72,NA
"Gaziantep",37.0662,37.3833,1986,8,NA,0.62
"Gaziantep",37.0662,37.3833,1986,8,29.3,NA
"Gaziantep",37.0662,37.3833,1986,9,NA,5.1
"Gaziantep",37.0662,37.3833,1986,9,25.64,NA
"Gaziantep",37.0662,37.3833,1986,10,NA,36.89
"Gaziantep",37.0662,37.3833,1986,10,17.42,NA
"Gaziantep",37.0662,37.3833,1986,11,NA,45.9
"Gaziantep",37.0662,37.3833,1986,11,7.99,NA
"Gaziantep",37.0662,37.3833,1986,12,NA,72.23
"Gaziantep",37.0662,37.3833,1986,12,3.5,NA
"Gaziantep",37.0662,37.3833,1987,1,NA,126.17
"Gaziantep",37.0662,37.3833,1987,1,4.01,NA
"Gaziantep",37.0662,37.3833,1987,2,NA,43.12
"Gaziantep",37.0662,37.3833,1987,2,5.91,NA
"Gaziantep",37.0662,37.3833,1987,3,NA,90.21
"Gaziantep",37.0662,37.3833,1987,3,4.89,NA
"Gaziantep",37.0662,37.3833,1987,4,NA,12
"Gaziantep",37.0662,37.3833,1987,4,11.43,NA
"Gaziantep",37.0662,37.3833,1987,5,NA,2.17
"Gaziantep",37.0662,37.3833,1987,5,18.15,NA
"Gaziantep",37.0662,37.3833,1987,6,NA,1.2
"Gaziantep",37.0662,37.3833,1987,6,23.8,NA
"Gaziantep",37.0662,37.3833,1987,7,NA,0.62
"Gaziantep",37.0662,37.3833,1987,7,29.15,NA
"Gaziantep",37.0662,37.3833,1987,8,NA,0.62
"Gaziantep",37.0662,37.3833,1987,8,27.65,NA
"Gaziantep",37.0662,37.3833,1987,9,NA,1.2
"Gaziantep",37.0662,37.3833,1987,9,24.22,NA
"Gaziantep",37.0662,37.3833,1987,10,NA,57.97
"Gaziantep",37.0662,37.3833,1987,10,15.76,NA
"Gaziantep",37.0662,37.3833,1987,11,NA,59.7
"Gaziantep",37.0662,37.3833,1987,11,8.26,NA
"Gaziantep",37.0662,37.3833,1987,12,NA,62.31
"Gaziantep",37.0662,37.3833,1987,12,3.84,NA
"Gaziantep",37.0662,37.3833,1988,1,NA,60.45
"Gaziantep",37.0662,37.3833,1988,1,1.84,NA
"Gaziantep",37.0662,37.3833,1988,2,NA,47.27
"Gaziantep",37.0662,37.3833,1988,2,3.96,NA
"Gaziantep",37.0662,37.3833,1988,3,NA,91.14
"Gaziantep",37.0662,37.3833,1988,3,6.43,NA
"Gaziantep",37.0662,37.3833,1988,4,NA,50.1
"Gaziantep",37.0662,37.3833,1988,4,12.65,NA
"Gaziantep",37.0662,37.3833,1988,5,NA,8.37
"Gaziantep",37.0662,37.3833,1988,5,18.48,NA
"Gaziantep",37.0662,37.3833,1988,6,NA,12.6
"Gaziantep",37.0662,37.3833,1988,6,23.29,NA
"Gaziantep",37.0662,37.3833,1988,7,NA,1.55
"Gaziantep",37.0662,37.3833,1988,7,29.1,NA
"Gaziantep",37.0662,37.3833,1988,8,NA,0.62
"Gaziantep",37.0662,37.3833,1988,8,28.5,NA
"Gaziantep",37.0662,37.3833,1988,9,NA,4.5
"Gaziantep",37.0662,37.3833,1988,9,23.93,NA
"Gaziantep",37.0662,37.3833,1988,10,NA,62.93
"Gaziantep",37.0662,37.3833,1988,10,15.87,NA
"Gaziantep",37.0662,37.3833,1988,11,NA,61.5
"Gaziantep",37.0662,37.3833,1988,11,5.72,NA
"Gaziantep",37.0662,37.3833,1988,12,NA,39.37
"Gaziantep",37.0662,37.3833,1988,12,3.69,NA
"Gaziantep",37.0662,37.3833,1989,1,NA,9.92
"Gaziantep",37.0662,37.3833,1989,1,0.22,NA
"Gaziantep",37.0662,37.3833,1989,2,NA,4.2
"Gaziantep",37.0662,37.3833,1989,2,3.25,NA
"Gaziantep",37.0662,37.3833,1989,3,NA,52.7
"Gaziantep",37.0662,37.3833,1989,3,9.54,NA
"Gaziantep",37.0662,37.3833,1989,4,NA,1.2
"Gaziantep",37.0662,37.3833,1989,4,18.36,NA
"Gaziantep",37.0662,37.3833,1989,5,NA,0.62
"Gaziantep",37.0662,37.3833,1989,5,21.06,NA
"Gaziantep",37.0662,37.3833,1989,6,NA,0.3
"Gaziantep",37.0662,37.3833,1989,6,24.45,NA
"Gaziantep",37.0662,37.3833,1989,7,NA,0
"Gaziantep",37.0662,37.3833,1989,7,28.87,NA
"Gaziantep",37.0662,37.3833,1989,8,NA,0
"Gaziantep",37.0662,37.3833,1989,8,27.5,NA
"Gaziantep",37.0662,37.3833,1989,9,NA,2.4
"Gaziantep",37.0662,37.3833,1989,9,22.99,NA
"Gaziantep",37.0662,37.3833,1989,10,NA,40.61
"Gaziantep",37.0662,37.3833,1989,10,15.25,NA
"Gaziantep",37.0662,37.3833,1989,11,NA,74.7
"Gaziantep",37.0662,37.3833,1989,11,9.18,NA
"Gaziantep",37.0662,37.3833,1989,12,NA,50.53
"Gaziantep",37.0662,37.3833,1989,12,4.37,NA
"Gaziantep",37.0662,37.3833,1990,1,NA,39.68
"Gaziantep",37.0662,37.3833,1990,1,0.56,NA
"Gaziantep",37.0662,37.3833,1990,2,NA,65.24
"Gaziantep",37.0662,37.3833,1990,2,3.68,NA
"Gaziantep",37.0662,37.3833,1990,3,NA,11.47
"Gaziantep",37.0662,37.3833,1990,3,8.63,NA
"Gaziantep",37.0662,37.3833,1990,4,NA,20.7
"Gaziantep",37.0662,37.3833,1990,4,13.33,NA
"Gaziantep",37.0662,37.3833,1990,5,NA,2.17
"Gaziantep",37.0662,37.3833,1990,5,19.16,NA
"Gaziantep",37.0662,37.3833,1990,6,NA,1.8
"Gaziantep",37.0662,37.3833,1990,6,24.87,NA
"Gaziantep",37.0662,37.3833,1990,7,NA,0.62
"Gaziantep",37.0662,37.3833,1990,7,28.7,NA
"Gaziantep",37.0662,37.3833,1990,8,NA,0.93
"Gaziantep",37.0662,37.3833,1990,8,26.99,NA
"Gaziantep",37.0662,37.3833,1990,9,NA,0.6
"Gaziantep",37.0662,37.3833,1990,9,23.14,NA
"Gaziantep",37.0662,37.3833,1990,10,NA,5.89
"Gaziantep",37.0662,37.3833,1990,10,17.92,NA
"Gaziantep",37.0662,37.3833,1990,11,NA,48
"Gaziantep",37.0662,37.3833,1990,11,11.34,NA
"Gaziantep",37.0662,37.3833,1990,12,NA,12.4
"Gaziantep",37.0662,37.3833,1990,12,5.36,NA
